product,event_date,country,ad_format,hudi_show_pv,hudi_impression_pv,max_impression_pv,hudi_max_rate
screw_puzzle,2026-01-20,IN,interstitial,120686,116290,120080,0.968437708194537
screw_puzzle,2026-01-20,IN,rewarded,35926,35341,36273,0.9743059575993163
screw_puzzle,2026-01-20,US,interstitial,115669,112112,114365,0.980299916932628
screw_puzzle,2026-01-20,US,rewarded,62258,60640,61957,0.9787433219813741
screw_puzzle,2026-01-21,IN,interstitial,127494,122268,125834,0.9716610772923058
screw_puzzle,2026-01-21,IN,rewarded,37756,36961,37948,0.9739907241488353
screw_puzzle,2026-01-21,US,interstitial,108571,105413,106940,0.985720965027118
screw_puzzle,2026-01-21,US,rewarded,60058,58596,59511,0.9846246912335535
screw_puzzle,2026-01-22,IN,interstitial,139787,134602,137478,0.97908028920991
screw_puzzle,2026-01-22,IN,rewarded,40406,39597,40409,0.9799054666039744
screw_puzzle,2026-01-22,US,interstitial,107934,104656,105661,0.9904884489073547
screw_puzzle,2026-01-22,US,rewarded,59884,58570,59202,0.9893246849768589
screw_puzzle,2026-01-23,IN,interstitial,128027,123089,137377,0.8959942348428048
screw_puzzle,2026-01-23,IN,rewarded,37249,36544,40795,0.8957960534379213
screw_puzzle,2026-01-23,US,interstitial,102946,99795,108354,0.9210089152223269
screw_puzzle,2026-01-23,US,rewarded,56155,54697,59670,0.9166582872465225
screw_puzzle,2026-01-24,IN,interstitial,137297,132352,137564,0.9621121805123434
screw_puzzle,2026-01-24,IN,rewarded,39724,39004,40488,0.9633471645919779
screw_puzzle,2026-01-24,US,interstitial,116499,112934,117883,0.9580176955116514
screw_puzzle,2026-01-24,US,rewarded,64535,63055,65883,0.9570754215806809
screw_puzzle,2026-01-25,IN,interstitial,130164,125433,130792,0.9590265459661141
screw_puzzle,2026-01-25,IN,rewarded,38691,38010,39526,0.9616454991651066
screw_puzzle,2026-01-25,US,interstitial,130132,126602,131082,0.9658229200042722
screw_puzzle,2026-01-25,US,rewarded,70957,69355,71930,0.964201306826081
screw_puzzle,2026-01-26,IN,interstitial,133110,128274,132028,0.9715666373799497
screw_puzzle,2026-01-26,IN,rewarded,40510,39919,40884,0.9763966343801976
screw_puzzle,2026-01-26,US,interstitial,129961,126348,129501,0.9756526976625663
screw_puzzle,2026-01-26,US,rewarded,72847,71290,73373,0.97161081051613
screw_puzzle,2026-01-27,IN,interstitial,139164,133649,141753,0.9428301341065092
screw_puzzle,2026-01-27,IN,rewarded,40853,40174,42486,0.945582074094996
screw_puzzle,2026-01-27,US,interstitial,121298,117488,122641,0.9579830562373105
screw_puzzle,2026-01-27,US,rewarded,68671,66848,70038,0.9544532967817471
screw_puzzle,2026-01-28,IN,interstitial,147296,141362,147685,0.9571859024274638
screw_puzzle,2026-01-28,IN,rewarded,41902,41078,42775,0.9603272939801286
screw_puzzle,2026-01-28,US,interstitial,114219,110569,115072,0.9608679783092324
screw_puzzle,2026-01-28,US,rewarded,64054,61879,64587,0.9580720578444578
screw_puzzle,2026-01-29,IN,interstitial,172362,165883,168075,0.9869582031831028
screw_puzzle,2026-01-29,IN,rewarded,46982,46086,46613,0.9886941411194302
screw_puzzle,2026-01-29,US,interstitial,117720,114245,115887,0.9858310250502644
screw_puzzle,2026-01-29,US,rewarded,64023,62421,63356,0.9852421238714565
screw_puzzle,2026-01-30,IN,interstitial,185091,178796,181051,0.9875449458992218
screw_puzzle,2026-01-30,IN,rewarded,47579,46739,47227,0.9896669278167151
screw_puzzle,2026-01-30,US,interstitial,113121,109828,111443,0.9855082867474853
screw_puzzle,2026-01-30,US,rewarded,60948,59492,60446,0.9842173179366708
screw_puzzle,2026-01-31,IN,interstitial,185597,179260,180311,0.9941711820132992
screw_puzzle,2026-01-31,IN,rewarded,47396,46746,46975,0.9951250665247472
screw_puzzle,2026-01-31,US,interstitial,118854,115835,117029,0.9897974006442848
screw_puzzle,2026-01-31,US,rewarded,63245,61956,62455,0.9920102473781123
screw_puzzle,2026-02-01,IN,interstitial,180034,173037,174081,0.9940027918038155
screw_puzzle,2026-02-01,IN,rewarded,47016,46317,46501,0.9960430958474011
screw_puzzle,2026-02-01,US,interstitial,127526,124175,124701,0.9957819103295081
screw_puzzle,2026-02-01,US,rewarded,67312,65821,65990,0.9974390059099864
screw_puzzle,2026-02-02,IN,interstitial,170324,163537,165154,0.9902091381377381
screw_puzzle,2026-02-02,IN,rewarded,46856,46028,46420,0.9915553640672125
screw_puzzle,2026-02-02,US,interstitial,119167,115335,116463,0.9903145204914866
screw_puzzle,2026-02-02,US,rewarded,64246,62320,63041,0.9885629986833965
screw_puzzle,2026-02-03,IN,interstitial,177803,170754,171930,0.9931600069795847
screw_puzzle,2026-02-03,IN,rewarded,47192,46463,46695,0.9950315879644501
screw_puzzle,2026-02-03,US,interstitial,112797,108956,110117,0.9894566688158958
screw_puzzle,2026-02-03,US,rewarded,61655,59458,59942,0.9919255280104101
screw_puzzle,2026-02-04,IN,interstitial,173887,167559,170066,0.9852586642832782
screw_puzzle,2026-02-04,IN,rewarded,45951,45139,45820,0.9851374945438673
screw_puzzle,2026-02-04,US,interstitial,116331,112577,113492,0.9919377577274169
screw_puzzle,2026-02-04,US,rewarded,61342,59363,59601,0.9960067784097583
screw_puzzle,2026-02-05,IN,interstitial,172273,165547,167215,0.9900248183476362
screw_puzzle,2026-02-05,IN,rewarded,45838,44946,45398,0.9900436142561346
screw_puzzle,2026-02-05,US,interstitial,112031,108217,109718,0.9863194735594889
screw_puzzle,2026-02-05,US,rewarded,60409,58204,58962,0.9871442624062956
screw_puzzle,2026-02-06,IN,interstitial,164105,157705,167340,0.9424226126449146
screw_puzzle,2026-02-06,IN,rewarded,44961,44005,46583,0.9446579224180495
screw_puzzle,2026-02-06,US,interstitial,107950,104012,109464,0.9501936709785865
screw_puzzle,2026-02-06,US,rewarded,56113,54042,57002,0.9480719974737728
screw_puzzle,2026-02-07,IN,interstitial,160291,154404,157095,0.9828702377542251
screw_puzzle,2026-02-07,IN,rewarded,43916,43015,43833,0.981338261127461
screw_puzzle,2026-02-07,US,interstitial,117095,112619,114542,0.9832113984390005
screw_puzzle,2026-02-07,US,rewarded,61137,58189,59147,0.9838030669349248
screw_puzzle,2026-02-08,IN,interstitial,182739,175899,176786,0.9949826343715
screw_puzzle,2026-02-08,IN,rewarded,47770,46795,47023,0.995151308933926
screw_puzzle,2026-02-08,US,interstitial,125830,121264,121980,0.9941301852762748
screw_puzzle,2026-02-08,US,rewarded,66538,63939,64394,0.9929341242972948
screw_puzzle,2026-02-09,IN,interstitial,180569,172933,175105,0.9875960138202793
screw_puzzle,2026-02-09,IN,rewarded,48060,47020,47676,0.9862404564141287
screw_puzzle,2026-02-09,US,interstitial,117697,112302,113624,0.988365134126593
screw_puzzle,2026-02-09,US,rewarded,63045,59909,60489,0.9904114797731819
screw_puzzle,2026-02-10,IN,interstitial,167123,160570,163098,0.9845001164943776
screw_puzzle,2026-02-10,IN,rewarded,46047,45229,45871,0.9860042292515969
screw_puzzle,2026-02-10,US,interstitial,123337,115621,116376,0.993512408056644
screw_puzzle,2026-02-10,US,rewarded,67859,62553,63140,0.9907031992397846
screw_puzzle,2026-02-11,IN,interstitial,162230,155941,158104,0.9863191317107727
screw_puzzle,2026-02-11,IN,rewarded,46651,45845,46456,0.9868477699328396
screw_puzzle,2026-02-11,US,interstitial,125227,114754,116698,0.9833416168229104
screw_puzzle,2026-02-11,US,rewarded,65287,59431,60660,0.9797395318166832
screw_puzzle,2026-02-12,IN,interstitial,167074,161225,169708,0.9500141419379169
screw_puzzle,2026-02-12,IN,rewarded,45894,44958,47284,0.9508078842737501
screw_puzzle,2026-02-12,US,interstitial,121536,111762,117272,0.9530152124974418
screw_puzzle,2026-02-12,US,rewarded,62678,58015,60733,0.9552467357120511
screw_puzzle,2026-02-13,IN,interstitial,172315,166187,170917,0.9723257487552438
screw_puzzle,2026-02-13,IN,rewarded,46701,45726,46930,0.9743447688046026
screw_puzzle,2026-02-13,US,interstitial,127298,113610,115962,0.9797174936617168
screw_puzzle,2026-02-13,US,rewarded,64212,58533,59665,0.9810274030000838
screw_puzzle,2026-02-14,IN,interstitial,183348,176815,178509,0.9905102823947252
screw_puzzle,2026-02-14,IN,rewarded,48727,47873,48306,0.9910363101892105
screw_puzzle,2026-02-14,US,interstitial,136904,125035,126137,0.9912634674996235
screw_puzzle,2026-02-14,US,rewarded,70910,65634,66311,0.9897905324908386
screw_puzzle,2026-02-15,IN,interstitial,173962,167419,169415,0.98821828055367
screw_puzzle,2026-02-15,IN,rewarded,48250,47351,47926,0.9880023369361098
screw_puzzle,2026-02-15,US,interstitial,143592,132099,133322,0.9908267202712231
screw_puzzle,2026-02-15,US,rewarded,74135,69157,69756,0.991412925053042
screw_puzzle,2026-02-16,IN,interstitial,170212,164336,165677,0.9919059374566174
screw_puzzle,2026-02-16,IN,rewarded,47172,46385,46694,0.9933824474236519
screw_puzzle,2026-02-16,US,interstitial,145198,132164,132681,0.9961034360609281
screw_puzzle,2026-02-16,US,rewarded,77558,71202,71719,0.9927913105313794
screw_puzzle,2026-02-17,IN,interstitial,175741,169499,171027,0.9910657381583025
screw_puzzle,2026-02-17,IN,rewarded,48779,47987,48383,0.9918153070293285
screw_puzzle,2026-02-17,US,interstitial,143604,130087,130829,0.9943284745736801
screw_puzzle,2026-02-17,US,rewarded,74535,67756,68422,0.990266288620619
screw_puzzle,2026-02-18,IN,interstitial,207762,201031,203191,0.9893696079058619
screw_puzzle,2026-02-18,IN,rewarded,51758,50859,51286,0.9916741410911359
screw_puzzle,2026-02-18,US,interstitial,137824,125011,126409,0.9889406608706659
screw_puzzle,2026-02-18,US,rewarded,71951,65700,66526,0.9875838018218441
screw_puzzle,2026-02-19,IN,interstitial,172210,165929,178042,0.9319654912885723
screw_puzzle,2026-02-19,IN,rewarded,48421,47544,50962,0.9329304187433775
screw_puzzle,2026-02-19,US,interstitial,130923,118898,124911,0.9518617255485906
screw_puzzle,2026-02-19,US,rewarded,67750,61830,64770,0.9546086150995832
screw_puzzle,2026-02-20,IN,interstitial,173865,166886,171660,0.9721892112315041
screw_puzzle,2026-02-20,IN,rewarded,48454,47527,48867,0.9725786317965089
screw_puzzle,2026-02-20,US,interstitial,137111,124235,126404,0.9828407328881997
screw_puzzle,2026-02-20,US,rewarded,72328,65923,67057,0.9830890138240601
screw_puzzle,2026-02-21,IN,interstitial,179122,171162,172942,0.9897075320049497
screw_puzzle,2026-02-21,IN,rewarded,48701,47676,48128,0.9906083776595744
screw_puzzle,2026-02-21,US,interstitial,138740,126339,127377,0.9918509621046185
screw_puzzle,2026-02-21,US,rewarded,74449,67750,68320,0.9916569086651054
screw_puzzle,2026-02-22,IN,interstitial,164229,157108,158434,0.9916305843442695
screw_puzzle,2026-02-22,IN,rewarded,47076,46161,46564,0.9913452452538442
screw_puzzle,2026-02-22,US,interstitial,144237,132998,134022,0.9923594633716852
screw_puzzle,2026-02-22,US,rewarded,77999,71717,72441,0.9900056597783023
screw_puzzle,2026-02-23,IN,interstitial,162180,156010,156661,0.9958445305468495
screw_puzzle,2026-02-23,IN,rewarded,45722,44749,44803,0.9987947235676182
screw_puzzle,2026-02-23,US,interstitial,139788,126787,127630,0.9933949698346783
screw_puzzle,2026-02-23,US,rewarded,76767,70828,71315,0.9931711421159644
screw_puzzle,2026-02-24,IN,interstitial,164250,157622,159095,0.9907413809359188
screw_puzzle,2026-02-24,IN,rewarded,45480,44700,45024,0.9928038379530917
screw_puzzle,2026-02-24,US,interstitial,134804,123678,124141,0.9962703699825198
screw_puzzle,2026-02-24,US,rewarded,74718,69105,69755,0.9906816715647624
screw_puzzle,2026-02-25,IN,interstitial,159403,152939,156092,0.9798003741383287
screw_puzzle,2026-02-25,IN,rewarded,44704,43780,44644,0.9806468954394767
screw_puzzle,2026-02-25,US,interstitial,129766,118828,119741,0.9923752098278785
screw_puzzle,2026-02-25,US,rewarded,73624,67424,68319,0.98689969115473
screw_puzzle,2026-02-26,IN,interstitial,144175,138905,147066,0.9445079080140889
screw_puzzle,2026-02-26,IN,rewarded,42471,41644,43990,0.9466696976585588
screw_puzzle,2026-02-26,US,interstitial,126595,115472,120154,0.961033340546299
screw_puzzle,2026-02-26,US,rewarded,67871,62777,65475,0.9587934326078656
screw_puzzle,2026-02-27,IN,interstitial,150435,144700,148129,0.9768512580250998
screw_puzzle,2026-02-27,IN,rewarded,44296,43389,44200,0.9816515837104073
screw_puzzle,2026-02-27,US,interstitial,124526,114234,115833,0.9861956437284711
screw_puzzle,2026-02-27,US,rewarded,66205,62063,63173,0.9824292023491048
screw_puzzle,2026-02-28,IN,interstitial,149060,144051,145785,0.9881057721987859
screw_puzzle,2026-02-28,IN,rewarded,42898,42277,42806,0.9876419193570994
screw_puzzle,2026-02-28,US,interstitial,121781,112816,113657,0.9926005437412566
screw_puzzle,2026-02-28,US,rewarded,67521,63048,63621,0.9909935398689113
screw_puzzle,2026-03-01,IN,interstitial,145833,140117,140989,0.9938151203285363
screw_puzzle,2026-03-01,IN,rewarded,44052,43310,43503,0.9955635243546422
screw_puzzle,2026-03-01,US,interstitial,128111,120167,120926,0.9937234341663497
screw_puzzle,2026-03-01,US,rewarded,70498,66570,67088,0.9922787979966611
screw_puzzle,2026-03-02,IN,interstitial,143413,138155,140191,0.9854769564380025
screw_puzzle,2026-03-02,IN,rewarded,41563,40878,41317,0.9893748336036015
screw_puzzle,2026-03-02,US,interstitial,125270,117001,117953,0.9919289886649767
screw_puzzle,2026-03-02,US,rewarded,70961,66460,67007,0.9918366737803513
screw_puzzle,2026-03-03,IN,interstitial,152627,147159,148826,0.9887990001747007
screw_puzzle,2026-03-03,IN,rewarded,45798,45076,45449,0.991792998745847
screw_puzzle,2026-03-03,US,interstitial,126474,118533,119623,0.9908880399254324
screw_puzzle,2026-03-03,US,rewarded,70058,65922,66537,0.9907570224085847
screw_puzzle,2026-03-04,IN,interstitial,145400,139940,141255,0.990690595023185
screw_puzzle,2026-03-04,IN,rewarded,43203,42435,42848,0.9903612770724421
screw_puzzle,2026-03-04,US,interstitial,126770,117855,119138,0.9892309758431399
screw_puzzle,2026-03-04,US,rewarded,68535,64202,64798,0.9908021852526313
screw_puzzle,2026-03-05,IN,interstitial,141454,136196,138037,0.9866629961532053
screw_puzzle,2026-03-05,IN,rewarded,43141,42474,42932,0.989331966831268
screw_puzzle,2026-03-05,US,interstitial,121913,115161,116420,0.9891857069232091
screw_puzzle,2026-03-05,US,rewarded,66802,63425,64037,0.9904430251260989
screw_puzzle,2026-03-06,IN,interstitial,143582,137684,141971,0.9698036923033577
screw_puzzle,2026-03-06,IN,rewarded,43870,43213,44491,0.9712750893439123
screw_puzzle,2026-03-06,US,interstitial,121185,113266,116445,0.9726995577311177
screw_puzzle,2026-03-06,US,rewarded,66962,62838,64733,0.9707259048707769
screw_puzzle,2026-03-07,IN,interstitial,151379,145505,147586,0.9858997465884298
screw_puzzle,2026-03-07,IN,rewarded,44788,44105,44859,0.983191778684322
screw_puzzle,2026-03-07,US,interstitial,127779,119539,121128,0.9868816458622284
screw_puzzle,2026-03-07,US,rewarded,70536,66689,67560,0.9871077560686797
screw_puzzle,2026-03-08,IN,interstitial,144066,139030,141147,0.985001452386519
screw_puzzle,2026-03-08,IN,rewarded,44022,43460,44021,0.9872560823243453
screw_puzzle,2026-03-08,US,interstitial,132459,125941,127597,0.9870216384397752
screw_puzzle,2026-03-08,US,rewarded,73376,70050,70915,0.9878022985264049
screw_puzzle,2026-03-09,IN,interstitial,144411,138982,140225,0.9911356748083437
screw_puzzle,2026-03-09,IN,rewarded,43723,43006,43326,0.9926141346997184
screw_puzzle,2026-03-09,US,interstitial,125951,118377,119678,0.9891291632547335
screw_puzzle,2026-03-09,US,rewarded,70156,66191,66948,0.9886927167353767
screw_puzzle,2026-03-10,IN,interstitial,147442,142129,144233,0.985412492286786
screw_puzzle,2026-03-10,IN,rewarded,46658,45879,46458,0.9875371303112489
screw_puzzle,2026-03-10,US,interstitial,122171,115416,116750,0.9885738758029978
screw_puzzle,2026-03-10,US,rewarded,69520,65817,66771,0.9857123601563553
screw_puzzle,2026-03-11,IN,interstitial,159134,153599,156198,0.9833608624950384
screw_puzzle,2026-03-11,IN,rewarded,49860,49096,49854,0.9847956031612308
screw_puzzle,2026-03-11,US,interstitial,117630,110664,112971,0.9795788299652123
screw_puzzle,2026-03-11,US,rewarded,69417,65565,67148,0.9764252099839161
screw_puzzle,2026-03-12,IN,interstitial,158435,152606,157978,0.9659952651635038
screw_puzzle,2026-03-12,IN,rewarded,49204,48450,50043,0.9681673760565913
screw_puzzle,2026-03-12,US,interstitial,113580,107289,110758,0.968679463334477
screw_puzzle,2026-03-12,US,rewarded,66009,62583,64619,0.9684922391247156
screw_puzzle,2026-03-13,IN,interstitial,155215,149271,152208,0.9807040365815201
screw_puzzle,2026-03-13,IN,rewarded,46660,45985,46726,0.9841415914052134
screw_puzzle,2026-03-13,US,interstitial,111532,106064,107460,0.9870091196724362
screw_puzzle,2026-03-13,US,rewarded,66299,62981,63897,0.9856644286899229
screw_puzzle,2026-03-14,IN,interstitial,160107,153974,155211,0.9920302040448165
screw_puzzle,2026-03-14,IN,rewarded,48363,47522,47880,0.9925229741019215
screw_puzzle,2026-03-14,US,interstitial,114908,108771,109538,0.992997863755044
screw_puzzle,2026-03-14,US,rewarded,66186,63265,63832,0.991117307933325
screw_puzzle,2026-03-15,IN,interstitial,166554,159765,160965,0.9925449631907558
screw_puzzle,2026-03-15,IN,rewarded,49566,48804,49145,0.9930613490690813
screw_puzzle,2026-03-15,US,interstitial,123074,116784,117515,0.9937795175084032
screw_puzzle,2026-03-15,US,rewarded,71958,68636,69105,0.9932132262499096
screw_puzzle,2026-03-16,IN,interstitial,160255,154492,156515,0.9870747212727214
screw_puzzle,2026-03-16,IN,rewarded,48886,48181,48758,0.988166044546536
screw_puzzle,2026-03-16,US,interstitial,121394,114123,115287,0.9899034583257436
screw_puzzle,2026-03-16,US,rewarded,74731,70169,70920,0.9894106034968979
screw_puzzle,2026-03-17,IN,interstitial,163465,157126,159286,0.9864394862071997
screw_puzzle,2026-03-17,IN,rewarded,50887,50186,50823,0.9874663046258584
screw_puzzle,2026-03-17,US,interstitial,117826,111246,112107,0.9923198372982954
screw_puzzle,2026-03-17,US,rewarded,68777,65173,65889,0.9891332392356843
screw_puzzle,2026-03-18,IN,interstitial,169525,162903,164534,0.9900871552384309
screw_puzzle,2026-03-18,IN,rewarded,52669,51875,52319,0.991513599266041
screw_puzzle,2026-03-18,US,interstitial,113015,106087,106571,0.9954584267765152
screw_puzzle,2026-03-18,US,rewarded,65596,61861,62546,0.9890480606273783
screw_puzzle,2026-03-19,IN,interstitial,168291,161581,163548,0.9879729498373566
screw_puzzle,2026-03-19,IN,rewarded,51643,50730,51255,0.9897570968685981
screw_puzzle,2026-03-19,US,interstitial,111038,104330,105280,0.990976443768997
screw_puzzle,2026-03-19,US,rewarded,63782,59746,60718,0.9839915675746895
screw_puzzle,2026-03-20,IN,interstitial,164666,157812,164207,0.9610552534301218
screw_puzzle,2026-03-20,IN,rewarded,52029,51252,53320,0.9612153038259564
screw_puzzle,2026-03-20,US,interstitial,107606,101667,104227,0.9754382261793969
screw_puzzle,2026-03-20,US,rewarded,62919,59501,60821,0.9782969697966163
screw_puzzle,2026-03-21,IN,interstitial,166622,160240,161726,0.9908116196529934
screw_puzzle,2026-03-21,IN,rewarded,52575,51662,52057,0.992412163589911
screw_puzzle,2026-03-21,US,interstitial,108522,102442,103338,0.9913294238324721
screw_puzzle,2026-03-21,US,rewarded,65178,61706,62154,0.9927920970492647
screw_puzzle,2026-03-22,IN,interstitial,161461,154902,156130,0.9921347594952924
screw_puzzle,2026-03-22,IN,rewarded,53473,52711,53064,0.9933476556610885
screw_puzzle,2026-03-22,US,interstitial,118791,111839,112398,0.9950266018968309
screw_puzzle,2026-03-22,US,rewarded,69323,65439,66010,0.9913497954855325
screw_puzzle,2026-03-23,IN,interstitial,148736,142806,144520,0.9881400498200941
screw_puzzle,2026-03-23,IN,rewarded,49669,48963,49535,0.9884526092661754
screw_puzzle,2026-03-23,US,interstitial,112423,106186,107109,0.9913826102381686
screw_puzzle,2026-03-23,US,rewarded,68758,65076,65907,0.9873913241385589
screw_puzzle,2026-03-24,IN,interstitial,139506,134426,136193,0.9870257649071538
screw_puzzle,2026-03-24,IN,rewarded,48366,47670,48203,0.9889425969338008
screw_puzzle,2026-03-24,US,interstitial,109620,103803,104322,0.9950250186921263
screw_puzzle,2026-03-24,US,rewarded,65776,61862,62499,0.9898078369253908
screw_puzzle,2026-03-25,IN,interstitial,135695,130746,133010,0.9829787234042553
screw_puzzle,2026-03-25,IN,rewarded,47036,46348,47080,0.9844519966015293
screw_puzzle,2026-03-25,US,interstitial,104821,98925,100407,0.9852400729032836
screw_puzzle,2026-03-25,US,rewarded,63111,59384,60578,0.9802898742117601
screw_puzzle,2026-03-26,IN,interstitial,133469,128699,132062,0.9745346882524875
screw_puzzle,2026-03-26,IN,rewarded,45103,44459,45624,0.9744651937576714
screw_puzzle,2026-03-26,US,interstitial,101870,96445,99094,0.9732678063253073
screw_puzzle,2026-03-26,US,rewarded,60804,57090,58556,0.9749641368945966
screw_puzzle,2026-03-27,IN,interstitial,124002,119530,122893,0.9726347310261773
screw_puzzle,2026-03-27,IN,rewarded,41776,41212,42192,0.9767728479332575
screw_puzzle,2026-03-27,US,interstitial,101349,95567,97524,0.9799331446618268
screw_puzzle,2026-03-27,US,rewarded,61141,57959,59162,0.9796660018254961
screw_puzzle,2026-03-28,IN,interstitial,124184,118856,119809,0.9920456726957073
screw_puzzle,2026-03-28,IN,rewarded,43424,42769,43017,0.9942348373898692
screw_puzzle,2026-03-28,US,interstitial,104807,97939,98588,0.9934170487280399
screw_puzzle,2026-03-28,US,rewarded,63462,59338,59421,0.9986031874253211
screw_puzzle,2026-03-29,IN,interstitial,28225,27092,0,
screw_puzzle,2026-03-29,IN,rewarded,9956,9816,0,
screw_puzzle,2026-03-29,US,interstitial,39245,35876,0,
screw_puzzle,2026-03-29,US,rewarded,23680,21856,0,
