date,product,ad_format,experiment_group,network,source,impression,revenue,ecpm
2026-01-28,car_jam,INTER,no_tp_adx,FYBER_BIDDING,max,1913,16.635740999999996,8.696153162571873
2026-01-28,car_jam,INTER,no_tp_adx,GOOGLE_AD_MANAGER_NETWORK,max,458,1.162092,2.537318777292576
2026-01-28,car_jam,INTER,no_tp_adx,INMOBI_BIDDING,max,6473,48.43882400000001,7.48321087594624
2026-01-28,car_jam,INTER,no_tp_adx,IRONSOURCE_BIDDING,max,1165,11.584827000000004,9.944057510729618
2026-01-28,car_jam,INTER,no_tp_adx,MINTEGRAL_BIDDING,max,2827,21.317058999999997,7.540523169437566
2026-01-28,car_jam,INTER,no_tp_adx,MOLOCO_BIDDING,max,2029,21.441488000000003,10.567515032035487
2026-01-28,car_jam,INTER,no_tp_adx,OGURY_PRESAGE_BIDDING,max,1076,2.6202400000000003,2.4351672862453535
2026-01-28,car_jam,INTER,no_tp_adx,PUBMATIC_BIDDING,max,4,0.018418999999999998,4.604749999999999
2026-01-28,car_jam,INTER,no_tp_adx,TIKTOK_BIDDING,max,3374,16.503130999999993,4.8912658565500875
2026-01-28,car_jam,INTER,no_tp_adx,UNITY_BIDDING,max,6975,90.83087300000004,13.02234738351255
2026-01-28,car_jam,INTER,no_tp_adx,VERVE_BIDDING,max,8,0.009622,1.20275
2026-01-28,car_jam,INTER,no_tp_adx,VUNGLE_BIDDING,max,1808,24.073255999999997,13.314853982300884
2026-01-28,car_jam,INTER,no_tp_adx,YANDEX_BIDDING,max,107,0.18705300000000005,1.7481588785046733
2026-01-28,car_jam,REWARD,have_tp_adx,ADMOB_BIDDING,max,1653,16.776039000000008,10.148843920145195
2026-01-28,car_jam,REWARD,have_tp_adx,ADMOB_NETWORK,max,313,19.222999999999992,61.415335463258764
2026-01-28,car_jam,REWARD,have_tp_adx,AMAZON_MARKETPLACE_NETWORK,max,39,0.077,1.9743589743589745
2026-01-28,car_jam,REWARD,have_tp_adx,APPLOVIN_EXCHANGE,max,83,0.8107150000000003,9.767650602409642
2026-01-28,car_jam,REWARD,have_tp_adx,APPLOVIN_NETWORK,max,3030,87.80286899999999,28.977844554455444
2026-01-28,car_jam,REWARD,have_tp_adx,BIDMACHINE_BIDDING,max,18,0.11274300000000001,6.2635000000000005
